"n","nchain","run","exp","rmse","cov"
50000,5,27,1,0.263996813770467,0.906
100,1,28,1,1.44844504281676,0.976
100,2,28,1,1.46291028532968,0.979
100,5,28,1,1.46995237932739,0.98
1000,1,28,1,0.816552581204642,0.979
1000,2,28,1,0.818639555007748,0.976
1000,5,28,1,0.786880831570181,0.986
10000,1,28,1,0.440161572080692,0.902
10000,2,28,1,0.433829873254962,0.928
10000,5,28,1,0.44247251497408,0.938
1e+05,1,28,1,0.245622827832652,0.736
1e+05,2,28,1,0.228932345064641,0.804
1e+05,5,28,1,0.214907197115952,0.893
20000,1,28,1,0.374360676503892,0.874
20000,2,28,1,0.358488623072027,0.913
20000,5,28,1,0.337682691642269,0.945
50000,1,28,1,0.315341737843797,0.746
50000,2,28,1,0.28783291965017,0.828
50000,5,28,1,0.260836779173995,0.908
100,1,29,1,1.34279749169054,0.998
100,2,29,1,1.33442101730211,0.996
100,5,29,1,1.27344133236302,0.999
1000,1,29,1,0.75969175049065,0.993
1000,2,29,1,0.768119168727175,0.992
1000,5,29,1,0.743053183687578,0.992
10000,1,29,1,0.450656477811855,0.916
10000,2,29,1,0.434783320934606,0.934
10000,5,29,1,0.412371853994224,0.947
1e+05,1,29,1,0.245171114351879,0.73
1e+05,2,29,1,0.219329295394172,0.826
1e+05,5,29,1,0.197884982662473,0.912
20000,1,29,1,0.359623623960951,0.888
20000,2,29,1,0.343841524839522,0.922
20000,5,29,1,0.320369930605605,0.95
50000,1,29,1,0.32269613357757,0.736
50000,2,29,1,0.293628114570172,0.829
50000,5,29,1,0.275060036247105,0.897
100,1,3,1,1.40869946209799,0.998
100,2,3,1,1.37962428193249,0.998
100,5,3,1,1.3843971010669,0.997
1000,1,3,1,0.795027743761168,0.99
1000,2,3,1,0.775265649761996,0.991
1000,5,3,1,0.807195059785181,0.99
10000,1,3,1,0.459889687099155,0.903
10000,2,3,1,0.444213804245572,0.942
10000,5,3,1,0.43752674001808,0.948
1e+05,1,3,1,0.248645165146395,0.72
1e+05,2,3,1,0.234192924656837,0.827
1e+05,5,3,1,0.212427818667623,0.913
20000,1,3,1,0.389764503517523,0.875
20000,2,3,1,0.36768894772647,0.908
20000,5,3,1,0.348934154575365,0.933
50000,1,3,1,0.303073513875481,0.773
50000,2,3,1,0.285367831140925,0.848
50000,5,3,1,0.25646797298451,0.915
100,1,30,1,1.54155059431136,0.975
100,2,30,1,1.56124371017612,0.967
100,5,30,1,1.57893369252823,0.969
1000,1,30,1,0.74237592891942,0.992
1000,2,30,1,0.758059167589379,0.989
1000,5,30,1,0.727034544449208,0.994
10000,1,30,1,0.434392497734353,0.916
10000,2,30,1,0.426535596538189,0.936
10000,5,30,1,0.413018383741754,0.949
1e+05,1,30,1,0.255512543588326,0.709
1e+05,2,30,1,0.234905798678888,0.8
1e+05,5,30,1,0.218881540859074,0.885
20000,1,30,1,0.386217543529225,0.864
20000,2,30,1,0.379120760058875,0.889
20000,5,30,1,0.358030421569699,0.932
50000,1,30,1,0.282194977403618,0.803
50000,2,30,1,0.273166050358778,0.842
50000,5,30,1,0.253174378413925,0.916
100,1,31,1,1.49869351157139,0.983
100,2,31,1,1.44984860728595,0.983
100,5,31,1,1.48480778950637,0.981
1000,1,31,1,0.796655396103976,0.986
1000,2,31,1,0.793832904829695,0.984
1000,5,31,1,0.775146491059762,0.99
10000,1,31,1,0.464233530886325,0.913
10000,2,31,1,0.447160161485191,0.92
10000,5,31,1,0.430693479084052,0.943
1e+05,1,31,1,0.248723703954406,0.706
