"RMSE","Coverage","Interval length","n","run","Chains"
0.937865432313852,0.985,5.33700263335714,100,20,10
1.5154359076577,0.695,3.26820373861977,100,21,1
1.34639931002459,0.76,3.45776562847603,100,21,2
1.11929559278179,0.885,4.18677904659819,100,21,3
1.16254431264351,0.875,4.06028298099398,100,21,4
1.22939874177181,0.87,4.06129773441897,100,21,5
1.10974552958492,0.935,4.16208855946836,100,21,6
0.963260653244825,0.97,4.26390671850348,100,21,7
1.19791368048451,0.87,3.99994676510294,100,21,8
0.951410938233626,0.955,4.41916913599782,100,21,9
1.06491020927659,0.975,4.47442575072768,100,21,10
1.50644682776569,0.625,2.48475064400145,100,22,1
1.27714298921184,0.835,3.51138926594481,100,22,2
1.12927088984443,0.945,4.31497479776362,100,22,3
1.04758480262244,0.93,3.91846038457196,100,22,4
1.15309557865638,0.935,4.09178183150803,100,22,5
1.09657240526158,0.945,4.37263763823932,100,22,6
1.02417236247434,0.95,4.35549531421931,100,22,7
1.05317500425595,0.955,4.45158271535333,100,22,8
1.04983065322425,0.955,4.32225092356407,100,22,9
1.01185393238916,0.96,4.44340200591843,100,22,10
1.41038355312175,0.73,2.9496632682088,100,23,1
1.30203181859094,0.76,3.33092440007605,100,23,2
1.20057668088237,0.865,3.9219488324319,100,23,3
1.15117963672736,0.915,3.95492225731868,100,23,4
0.958813852626448,0.96,4.48706085224391,100,23,5
0.999991332747729,0.96,4.65000734279366,100,23,6
0.972641226623937,0.985,4.98952384536558,100,23,7
0.979929946175779,0.985,4.99355274932345,100,23,8
0.959566991144161,0.965,4.98029656262416,100,23,9
0.936698342409715,0.975,5.06920519463525,100,23,10
1.41004240993554,0.65,3.12012836076162,100,24,1
1.31879146667345,0.835,3.83229743406884,100,24,2
1.2655158614921,0.815,3.59193536935101,100,24,3
1.25572516547302,0.87,4.02559857366982,100,24,4
1.24408153158541,0.86,4.28233955980447,100,24,5
1.22608922974176,0.92,4.75878580901979,100,24,6
1.33014928290103,0.885,4.38797547303434,100,24,7
1.16065824558284,0.955,4.77796106621918,100,24,8
1.2119921550785,0.94,4.65900045227696,100,24,9
1.17406756475792,0.965,5.18289693242557,100,24,10
1.44742086973789,0.615,2.55791610239902,100,25,1
1.37919059399827,0.735,3.2163970201616,100,25,2
1.19732627584899,0.875,3.79889826857763,100,25,3
1.27780869246442,0.84,3.58712429956872,100,25,4
1.2644143167294,0.855,3.74825151850768,100,25,5
1.12130020820368,0.94,4.30112963600105,100,25,6
1.16219650630621,0.94,4.14977061264248,100,25,7
1.14106465252226,0.96,4.38827336158339,100,25,8
1.10883153295982,0.97,4.45573854518008,100,25,9
1.051361049619,0.965,4.60330696204887,100,25,10
1.46666843088938,0.585,3.01081253589846,100,26,1
1.40725157380091,0.7,3.78462240905714,100,26,2
1.2230713366809,0.79,3.64587892596014,100,26,3
1.35337936886076,0.775,3.56897357935602,100,26,4
1.12611893095424,0.895,4.08491904109179,100,26,5
1.32838095709878,0.845,4.0631366501056,100,26,6
1.18630956863464,0.955,4.05697866640534,100,26,7
1.22001673277782,0.88,4.08869090903223,100,26,8
1.27969724912372,0.895,4.18893348475227,100,26,9
1.21991711152834,0.93,4.34855630255153,100,26,10
1.46913507752114,0.67,3.18288778416334,100,27,1
1.51796929153403,0.72,3.44457222129697,100,27,2
1.3741826943393,0.86,4.21808346739224,100,27,3
1.41528792147864,0.835,4.29695126172872,100,27,4
1.24227902778818,0.95,4.88751680226818,100,27,5
1.23728012696258,0.935,4.86718219464658,100,27,6
1.147158554822,0.98,5.08261035724876,100,27,7
1.26559558611326,0.94,5.28108061280119,100,27,8
1.09812543294858,0.985,5.20041117291549,100,27,9
1.19330330644872,0.955,5.3236643101232,100,27,10
1.43576866661493,0.61,2.62345549413426,100,28,1
1.21363059013156,0.88,3.77091451329214,100,28,2
1.19893552537453,0.94,4.07400744793123,100,28,3
1.131595892152,0.915,3.7704714608038,100,28,4
1.06905210741766,0.93,4.04088107654387,100,28,5
1.04416841907529,0.945,3.98384156404872,100,28,6
0.981254294004588,0.955,4.08971778991301,100,28,7
1.1529255183806,0.91,4.01974819695827,100,28,8
1.05935762309887,0.91,3.91523826066806,100,28,9
1.01440190261199,0.975,4.43727136082901,100,28,10
1.51330590929209,0.54,2.41276678200492,100,29,1
1.52993287431563,0.605,2.71938266402546,100,29,2
1.38250975058136,0.765,3.57381601755497,100,29,3
1.40667435289656,0.75,3.48427300377563,100,29,4
1.42923270102576,0.79,3.83073086149803,100,29,5
1.35156381060435,0.83,3.75639997400426,100,29,6
1.34252618878861,0.865,3.94037884484214,100,29,7
1.50394431749683,0.825,4.01841262998886,100,29,8
1.2495920077129,0.92,4.18318050832818,100,29,9
1.25187534035774,0.915,4.21732970330961,100,29,10
1.5839424819384,0.68,3.23102898551744,100,30,1
1.51933562241198,0.75,3.31906526348895,100,30,2
1.36696874352271,0.83,3.72268356684659,100,30,3
1.35045694786224,0.825,3.5708469270666,100,30,4
1.13677068455268,0.905,4.13352014818674,100,30,5
1.43077222469995,0.845,3.98841229981507,100,30,6
1.36328235309192,0.855,3.81634947310335,100,30,7
1.22960513359018,0.885,4.05274066771075,100,30,8
1.26571757016191,0.86,3.98674568339956,100,30,9
1.24033192838669,0.91,4.35356827806905,100,30,10
1.28616562905568,0.625,2.57194758651543,100,31,1
1.17686886823609,0.865,3.6127425810006,100,31,2
1.15840683295883,0.805,3.11705685551855,100,31,3
1.07113349721256,0.91,3.60541413090391,100,31,4
1.00558940741826,0.905,3.35812031631701,100,31,5
1.0773537513662,0.9,3.5780319272018,100,31,6
0.937814620902534,0.96,3.74911902282302,100,31,7
1.03429596390042,0.9,3.87396514753169,100,31,8
1.01988427312815,0.92,3.67147137541756,100,31,9
1.02294918392046,0.94,3.93071125322328,100,31,10
1.39692408871306,0.74,3.25279780157283,100,32,1
0.855356186565883,0.97,4.31417160140733,100,32,2
0.934859574997357,0.96,4.13700267088187,100,32,3
0.911147226858075,0.98,4.20457634339463,100,32,4
0.860202431219397,0.975,4.46637579953312,100,32,5
0.991075681186197,0.98,4.40775859143917,100,32,6
0.988522995899246,0.96,4.21311390981757,100,32,7
0.961947610250867,0.98,4.41787705363211,100,32,8
0.984686141439069,0.97,4.3325017314534,100,32,9
1.03851787294987,0.97,4.3664642510065,100,32,10
1.38285022367952,0.77,3.01315562950378,100,33,1
1.05727258234377,0.945,3.8241301003671,100,33,2
0.9763437298075,0.925,4.12167306366946,100,33,3
1.09989324007354,0.875,3.52615853030387,100,33,4
0.934985820801352,0.975,3.90595175225483,100,33,5
1.03979376318934,0.94,3.9476730437248,100,33,6
1.01675270467871,0.925,4.04135450942017,100,33,7
1.03131318084,0.935,4.04657081398275,100,33,8
1.05579018526659,0.955,4.18471451441903,100,33,9
0.988081343628636,0.955,4.24294472814915,100,33,10
1.46355557667743,0.615,2.68808806627025,100,34,1
1.37603425981956,0.635,2.87795453023031,100,34,2
1.32142171297552,0.745,3.09255248384458,100,34,3
1.26600809709132,0.825,3.73059782039005,100,34,4
1.34131966741442,0.79,3.62427968283284,100,34,5
1.36064311472048,0.82,3.80288661362906,100,34,6
1.31624588047477,0.855,3.98009380635707,100,34,7
1.3793333134889,0.84,3.76264583953707,100,34,8
1.35666165197566,0.87,4.11225936525583,100,34,9
1.37016930287996,0.86,4.09632295229335,100,34,10
1.28357081376508,0.705,3.11362956175113,100,35,1
1.20062584707884,0.82,3.4059605802774,100,35,2
1.1841350512356,0.84,3.64615825959928,100,35,3
1.0437143364663,0.93,3.79478445279008,100,35,4
1.03415540844376,0.93,3.85716717349758,100,35,5
1.11437272526645,0.9,3.68309897334928,100,35,6
1.0800280593216,0.91,3.77483340850967,100,35,7
1.06335855754674,0.895,3.60967210993673,100,35,8
1.11091851662695,0.875,3.60993119003849,100,35,9
1.01281619332955,0.945,4.05403522638282,100,35,10
1.74341421096255,0.51,2.66395781811889,100,36,1
1.44295268346685,0.815,3.99727767589666,100,36,2
1.6096876222977,0.75,3.66957723733002,100,36,3
1.48705583233059,0.83,4.15022865207532,100,36,4
1.48614762046034,0.835,4.48604759161823,100,36,5
1.6761194228734,0.745,3.98445419563754,100,36,6
1.54582490469039,0.83,4.40341578669657,100,36,7
1.56023188399758,0.83,4.33318474087972,100,36,8
1.43642258882493,0.88,4.55842943130507,100,36,9
1.57900356781532,0.83,4.57106922551889,100,36,10
1.41820451729264,0.72,3.37611846057214,100,37,1
1.37856694024132,0.76,3.5290021656666,100,37,2
1.41647721094052,0.83,3.76722153380066,100,37,3
1.30573103358117,0.88,4.31745330111195,100,37,4
1.09441902506353,0.92,4.31915524425515,100,37,5
1.05865433587665,0.94,4.47967194772821,100,37,6
1.1165728760287,0.945,4.51274435269335,100,37,7
1.14934788475791,0.92,4.28830421236748,100,37,8
1.05070365297431,0.985,4.47963492177538,100,37,9
1.07517945916736,0.96,4.67508521974433,100,37,10
1.56491378767162,0.645,2.74212643961765,100,38,1
1.52106994446389,0.685,2.92299461182579,100,38,2
1.4537015145682,0.755,3.33723632344358,100,38,3
1.41890593333455,0.77,3.52001152683535,100,38,4
1.37680626679218,0.805,3.5969973175809,100,38,5
1.34729111873996,0.86,4.01831487862858,100,38,6
1.41318327399757,0.84,4.0565677755961,100,38,7
1.30139832035517,0.855,3.95076857561976,100,38,8
1.26000046181874,0.89,4.15568803501396,100,38,9
1.27706852132131,0.925,4.36400376243308,100,38,10
1.47537905534575,0.6,2.58254502523925,100,39,1
1.23125310023297,0.89,4.01322241034885,100,39,2
1.23325341695156,0.815,3.65306522681829,100,39,3
1.05816384414298,0.92,4.02935443754532,100,39,4
1.10989259991643,0.9,3.90038508199409,100,39,5
1.05685104278605,0.955,4.11779078421601,100,39,6
1.03914593128985,0.925,4.25232107346826,100,39,7
0.961324808405092,0.97,4.25439103405563,100,39,8
1.03367222194423,0.94,4.18697948316477,100,39,9
0.99214273044929,0.965,4.84857741039656,100,39,10
1.4863969396749,0.725,3.17566649652825,100,40,1
1.44959756403758,0.765,3.91974143544746,100,40,2
1.46460277070428,0.77,3.85835290025541,100,40,3
1.37149026980347,0.85,4.49906262235062,100,40,4
1.15794461312516,0.955,4.96338525068444,100,40,5
1.30343723410887,0.895,4.43540088102495,100,40,6
1.1903843180051,0.97,4.78235371484806,100,40,7
1.21025995793759,0.945,4.7526363024031,100,40,8
1.25281022852126,0.935,4.85062149413971,100,40,9
1.2604700069496,0.94,4.78126807954194,100,40,10
1.35382556122851,0.655,2.85156949081709,100,41,1
1.11875357963087,0.88,3.61534679388227,100,41,2
1.03105075594756,0.925,3.83588754157209,100,41,3
1.02449178853534,0.945,4.08847932247108,100,41,4
0.823089548106863,0.98,4.56166283689208,100,41,5
0.963265831972624,0.97,4.05447013888183,100,41,6
0.977156304793507,0.98,4.50299188406114,100,41,7
0.836811837401987,0.995,4.24943744088312,100,41,8
0.977351336670667,0.975,4.3885410350178,100,41,9
0.849896162971178,0.99,4.44931582520361,100,41,10
1.43083787441203,0.78,3.61581316895573,100,42,1
1.43233746302826,0.77,3.50602662849517,100,42,2
1.24899619795867,0.9,4.55108309123237,100,42,3
1.27329614988257,0.88,4.5606021230948,100,42,4
1.17099582243931,0.955,4.81721026111077,100,42,5
1.1946481261879,0.935,4.52876782352866,100,42,6
1.29360461641947,0.94,4.64503169758928,100,42,7
1.35220995591886,0.915,4.75809263991164,100,42,8
1.23633495579736,0.955,4.99615773117987,100,42,9
1.14603510884998,0.96,5.06209096037718,100,42,10
1.57707300158102,0.8,3.62107769166007,100,43,1
1.17640706011972,0.9,4.10460761723828,100,43,2
1.20349842415285,0.935,4.36106460569674,100,43,3
1.2037791073238,0.93,4.53302674404201,100,43,4
1.25373702734233,0.885,4.09100956959475,100,43,5
1.23857094772785,0.94,4.60119064274751,100,43,6
1.19587633719783,0.975,4.6415472983713,100,43,7
1.24323869683724,0.94,4.67899721638097,100,43,8
1.2275407758778,0.955,4.58738322362872,100,43,9
1.16644861039605,0.96,4.67168399918938,100,43,10
1.54390006781226,0.51,2.19278341342802,100,44,1
1.28923002656662,0.855,3.71575450739927,100,44,2
1.06420479334183,0.935,4.32974881563385,100,44,3
1.08357631364634,0.89,4.04178885672861,100,44,4
0.930089411662247,0.97,4.37432667289942,100,44,5
0.935205887412468,0.95,4.37109873313131,100,44,6
1.05245844387779,0.945,4.49041256746095,100,44,7
1.02601227496527,0.97,4.75149829934605,100,44,8
0.869446994184315,0.985,4.77375454889411,100,44,9
0.986822393145798,0.965,4.81189992935077,100,44,10
1.30557942421189,0.755,3.36205811590733,100,45,1
1.12537348529635,0.88,3.80768193417844,100,45,2
1.26094946794062,0.81,3.687178581877,100,45,3
1.15203822262019,0.915,4.19264514243725,100,45,4
1.18467322268072,0.91,4.02352022610772,100,45,5
1.12445377053531,0.935,4.25886670744348,100,45,6
1.09132585936664,0.96,4.53203898956174,100,45,7
1.15157862027699,0.95,4.74587328860827,100,45,8
1.21444554890023,0.915,4.73314124879916,100,45,9
1.2342579052225,0.95,4.36927901681768,100,45,10
1.48121834296758,0.675,2.89491353594194,100,46,1
1.48690675106189,0.705,2.94829524763778,100,46,2
1.40756281226073,0.825,3.82538661571835,100,46,3
1.29960638805814,0.825,3.62243930374353,100,46,4
1.21763368977824,0.855,3.90835336088589,100,46,5
1.2465085640515,0.85,3.7343770837232,100,46,6
1.25461547605256,0.89,3.99197275547305,100,46,7
1.2833293516095,0.89,3.97898181749847,100,46,8
1.20697830899788,0.905,4.03312740921503,100,46,9
1.28267971173941,0.84,3.81234274676229,100,46,10
1.52105155930108,0.61,2.70519220221271,100,47,1
1.51831594084426,0.605,2.7375115673998,100,47,2
1.35699451906451,0.795,3.60736095234758,100,47,3
1.37592564175115,0.83,3.67839851504522,100,47,4
1.39585236091594,0.835,3.75699472629556,100,47,5
1.39852621360647,0.84,3.8690919401482,100,47,6
1.29888683522155,0.875,3.89479211411351,100,47,7
1.30733800943335,0.905,4.16996875432638,100,47,8
1.30954961118219,0.905,4.2496352975483,100,47,9
1.27449386211316,0.91,4.41430881043346,100,47,10
1.3781972204634,0.775,3.19846359255261,100,48,1
1.3849821758538,0.72,3.23886019479051,100,48,2
1.32056430400216,0.825,3.70219169860805,100,48,3
1.38354695258467,0.82,3.77515708425425,100,48,4
1.33000262034219,0.85,3.87355096858236,100,48,5
1.16720137276949,0.905,4.15411833732677,100,48,6
1.29920732209322,0.845,4.10817288347029,100,48,7
1.22494712965681,0.885,4.32372417949527,100,48,8
1.19477295635589,0.91,4.33893785247711,100,48,9
1.22551067886944,0.91,4.42084328163557,100,48,10
1.58132254694462,0.68,2.95976925480677,100,49,1
1.37242990857844,0.83,3.60729092017376,100,49,2
1.35588172859144,0.835,3.62116107899977,100,49,3
1.37753496684805,0.81,3.40220772569863,100,49,4
1.30409690554728,0.875,3.80623448035378,100,49,5
1.28739812121511,0.91,4.08629356498949,100,49,6
1.32641771371194,0.83,3.78532001352354,100,49,7
1.2272915212834,0.93,4.14652411408325,100,49,8
1.21240279284177,0.925,4.19173513367943,100,49,9
1.19031949414238,0.945,4.32209288940851,100,49,10
1.57313004916572,0.63,2.80109715111417,100,50,1
1.37523034742823,0.83,3.73399210975651,100,50,2
1.01954937131313,0.935,4.03778516049858,100,50,3
1.1716935170563,0.94,3.95551232211955,100,50,4
0.909978830705547,0.955,4.18564214729606,100,50,5
0.862417176688035,0.99,4.24444197426233,100,50,6
0.934863275305982,0.985,4.63160518911574,100,50,7
0.919810163740081,0.99,4.58334978788127,100,50,8
0.861099444712184,0.99,4.40208861440871,100,50,9
0.829381525571369,0.99,4.6041097196785,100,50,10
1.78138847682758,0.625,3.15426921025104,100,51,1
1.5071475301872,0.855,4.24037154305954,100,51,2
1.58281855705007,0.825,4.23500306296583,100,51,3
1.52838637234232,0.885,4.34592468212159,100,51,4
1.46622127858837,0.895,4.53405002313322,100,51,5
1.37848779786412,0.93,4.81515084334045,100,51,6
1.37347079342301,0.92,4.84763327545379,100,51,7
1.37651312240443,0.965,5.24632837306352,100,51,8
1.38384797562392,0.94,5.15863140825963,100,51,9
1.22399701010171,0.975,5.33295663152381,100,51,10
1.30177027836526,0.705,3.20199118606004,100,52,1
1.12070091687675,0.92,3.77766153178924,100,52,2
1.0735392351535,0.915,3.96217193227683,100,52,3
1.06178743203603,0.95,4.40154297615223,100,52,4
1.08177672424357,0.97,4.60973473565336,100,52,5
1.16609260543655,0.945,4.5715959610988,100,52,6
1.14753270166652,0.94,4.72571244266547,100,52,7
1.12284029593195,0.955,4.72207463958101,100,52,8
1.17084494774222,0.955,4.90085915623532,100,52,9
1.08791355445466,0.99,4.95722801467002,100,52,10
1.61007326723588,0.56,2.673254843337,100,53,1
1.4287188493595,0.715,3.12376449059588,100,53,2
1.29793638465341,0.8,3.54221262211058,100,53,3
1.26371966766213,0.89,4.16574833941265,100,53,4
1.33806720948896,0.8,3.61888923402998,100,53,5
1.3329965802884,0.89,3.99078746261943,100,53,6
1.37713827064238,0.825,3.86003882649457,100,53,7
1.3224918329201,0.89,4.36963919535139,100,53,8
1.24502538848449,0.93,4.32018925411698,100,53,9
1.24950457899278,0.94,4.34917066642605,100,53,10
1.56607591543619,0.655,2.94329165438309,100,54,1
1.43584205683084,0.775,4.00188706446419,100,54,2
1.35648867515359,0.805,3.75990725112029,100,54,3
1.25380508846061,0.905,3.87969601414968,100,54,4
