"n","nchain","run","exp","rmse","cov"
10000,1,35,1,0.0895966120297167,0.914
10000,2,35,1,0.0931559866836821,0.936
10000,5,35,1,0.0908440099406248,0.965
1e+05,1,35,1,0.0997765573932661,0.874
1e+05,2,35,1,0.0885824250238649,0.919
1e+05,5,35,1,0.0997760760920999,0.947
20000,1,35,1,0.0910800076891137,0.879
20000,2,35,1,0.0903426849992557,0.914
20000,5,35,1,0.0899295137273921,0.947
50000,1,35,1,0.0827080322505127,0.923
50000,2,35,1,0.0825836478928826,0.921
50000,5,35,1,0.0789511436515522,0.947
1000,1,36,1,0.218653461076433,0.913
1000,2,36,1,0.219094422781434,0.924
1000,5,36,1,0.213516251669557,0.923
10000,1,36,1,0.130811121510671,0.9
10000,2,36,1,0.12411764420368,0.927
10000,5,36,1,0.11852675925228,0.945
1e+05,1,36,1,0.0871864013109928,0.869
1e+05,2,36,1,0.0808625098875667,0.922
1e+05,5,36,1,0.087706722381639,0.927
20000,1,36,1,0.0901721844786465,0.894
20000,2,36,1,0.101628428166038,0.926
20000,5,36,1,0.099627478826199,0.954
50000,1,36,1,0.0902620346471813,0.831
50000,2,36,1,0.0822594805128632,0.925
50000,5,36,1,0.0851052712842835,0.949
1000,1,37,1,0.19897845916199,0.942
1000,2,37,1,0.199846817501945,0.938
1000,5,37,1,0.20204905690389,0.94
10000,1,37,1,0.139378276436186,0.93
10000,2,37,1,0.135841685754014,0.928
10000,5,37,1,0.127693661865036,0.946
1e+05,1,37,1,0.0934339575625453,0.874
1e+05,2,37,1,0.0963355921712316,0.919
1e+05,5,37,1,0.0935240254813366,0.96
20000,1,37,1,0.101154050561834,0.909
20000,2,37,1,0.102925314855062,0.924
20000,5,37,1,0.0992257551856813,0.951
50000,1,37,1,0.0790471518233999,0.904
50000,2,37,1,0.0682265003137859,0.935
50000,5,37,1,0.0677645287350121,0.964
1000,1,38,1,0.239526175041186,0.899
1000,2,38,1,0.235346742857748,0.907
1000,5,38,1,0.237202113862261,0.914
10000,1,38,1,0.126763332874671,0.903
10000,2,38,1,0.129354816983775,0.921
10000,5,38,1,0.126547001332432,0.925
1e+05,1,38,1,0.0798983673428127,0.901
1e+05,2,38,1,0.0816810169252838,0.92
1e+05,5,38,1,0.0826670929359559,0.951
20000,1,38,1,0.118868801696326,0.905
20000,2,38,1,0.108302897321954,0.937
20000,5,38,1,0.105804393168534,0.956
50000,1,38,1,0.0817028703866245,0.902
50000,2,38,1,0.081385015977969,0.914
50000,5,38,1,0.076418888834775,0.963
1000,1,39,1,0.209633880619978,0.906
1000,2,39,1,0.212263032264231,0.915
1000,5,39,1,0.208235760332506,0.913
10000,1,39,1,0.121084610915765,0.904
10000,2,39,1,0.120497595543067,0.916
10000,5,39,1,0.111034549501419,0.944
1e+05,1,39,1,0.0730586920269507,0.888
1e+05,2,39,1,0.0707458425141342,0.946
1e+05,5,39,1,0.0718272467428785,0.961
20000,1,39,1,0.120332847178368,0.889
20000,2,39,1,0.121966413754767,0.923
20000,5,39,1,0.116016891007032,0.944
50000,1,39,1,0.0871059572609491,0.886
50000,2,39,1,0.0930195154504868,0.93
50000,5,39,1,0.0905448718330239,0.947
1000,1,4,1,0.2186266444447,0.899
1000,2,4,1,0.217629550750692,0.91
1000,5,4,1,0.218338442521284,0.914
10000,1,4,1,0.10883984572193,0.926
10000,2,4,1,0.129981823359255,0.937
10000,5,4,1,0.124900872960324,0.951
1e+05,1,4,1,0.102258467269354,0.873
1e+05,2,4,1,0.0968580086570943,0.912
1e+05,5,4,1,0.0892734804877359,0.968
20000,1,4,1,0.104432740863274,0.903
20000,2,4,1,0.092833622525211,0.932
20000,5,4,1,0.0924922478011747,0.956
50000,1,4,1,0.0961045078633298,0.891
50000,2,4,1,0.0833024964642476,0.898
50000,5,4,1,0.0814528225471328,0.944
1000,1,40,1,0.217823837130029,0.926
1000,2,40,1,0.217225005421739,0.931
1000,5,40,1,0.216237390818576,0.925
10000,1,40,1,0.10042265750116,0.935
10000,2,40,1,0.102044488727538,0.96
10000,5,40,1,0.100210756947309,0.961
1e+05,1,40,1,0.0988323452446781,0.834
1e+05,2,40,1,0.0900831177267693,0.921
1e+05,5,40,1,0.0955488649879496,0.929
20000,1,40,1,0.101480360347744,0.922
20000,2,40,1,0.104970166989347,0.928
20000,5,40,1,0.102159496190333,0.953
50000,1,40,1,0.0814979324537915,0.893
50000,2,40,1,0.0855155526850756,0.929
50000,5,40,1,0.0903060699395739,0.945
1000,1,41,1,0.176481945265801,0.932
1000,2,41,1,0.176043013162114,0.933
1000,5,41,1,0.174420285315949,0.931
10000,1,41,1,0.104098993082911,0.909
10000,2,41,1,0.108614312426861,0.922
10000,5,41,1,0.10109804680872,0.949
1e+05,1,41,1,0.0827535806245571,0.872
1e+05,2,41,1,0.0775117160732921,0.923
1e+05,5,41,1,0.0806978857600374,0.948
20000,1,41,1,0.103583493960359,0.893
20000,2,41,1,0.112800693028405,0.917
20000,5,41,1,0.109281323115445,0.937
50000,1,41,1,0.101622600363033,0.898
50000,2,41,1,0.0922580586925447,0.936
50000,5,41,1,0.0964273254343554,0.95
1000,1,42,1,0.200824282425464,0.933
1000,2,42,1,0.199635897756323,0.931
1000,5,42,1,0.201076058372514,0.932
10000,1,42,1,0.12761154754602,0.875
10000,2,42,1,0.12255680741218,0.908
10000,5,42,1,0.128004502522423,0.915
1e+05,1,42,1,0.0821707482526965,0.898
1e+05,2,42,1,0.0758338901847006,0.925
1e+05,5,42,1,0.0757514051638169,0.952
20000,1,42,1,0.100560269118911,0.91
20000,2,42,1,0.0873914966568621,0.959
20000,5,42,1,0.090501612462715,0.969
50000,1,42,1,0.0837874817987457,0.865
50000,2,42,1,0.0802882039947185,0.929
