"n","nchain","run","exp","rmse","cov"
20000,1,28,1,0.374360676503892,0.874
20000,10,28,1,0.336085809762217,0.952
20000,20,28,1,0.32898835504322,0.961
50000,1,28,1,0.315341737843797,0.746
50000,10,28,1,0.25042180933385,0.939
50000,20,28,1,0.244324819814786,0.963
1000,1,29,1,0.75969175049065,0.993
1000,10,29,1,0.750192645591192,0.993
1000,20,29,1,0.745794410679276,0.99
10000,1,29,1,0.450656477811855,0.916
10000,10,29,1,0.394915968409901,0.968
10000,20,29,1,0.39657200393849,0.963
1e+05,1,29,1,0.245171114351879,0.73
1e+05,10,29,1,0.18891554018605,0.942
1e+05,20,29,1,0.184283539810567,0.971
20000,1,29,1,0.359623623960951,0.888
20000,10,29,1,0.316357049173131,0.954
20000,20,29,1,0.306596025485453,0.967
50000,1,29,1,0.32269613357757,0.736
50000,10,29,1,0.262677168192103,0.924
50000,20,29,1,0.255638082684249,0.945
1000,1,3,1,0.795027743761168,0.99
1000,10,3,1,0.783026057438692,0.986
1000,20,3,1,0.769082582414679,0.987
10000,1,3,1,0.459889687099155,0.903
10000,10,3,1,0.427397236623887,0.964
10000,20,3,1,0.421303542959518,0.961
1e+05,1,3,1,0.248645165146395,0.72
1e+05,10,3,1,0.202361817047688,0.953
1e+05,20,3,1,0.198952896045433,0.957
20000,1,3,1,0.389764503517523,0.875
20000,10,3,1,0.343046830653643,0.953
20000,20,3,1,0.338371560759257,0.97
50000,1,3,1,0.303073513875481,0.773
50000,10,3,1,0.250166972519859,0.951
50000,20,3,1,0.243183386593796,0.963
1000,1,30,1,0.74237592891942,0.992
1000,10,30,1,0.760829591964315,0.99
1000,20,30,1,0.731858039474261,0.991
10000,1,30,1,0.434392497734353,0.916
10000,10,30,1,0.398557755818696,0.96
10000,20,30,1,0.388408884381803,0.972
1e+05,1,30,1,0.255512543588326,0.709
1e+05,10,30,1,0.209927643223331,0.938
1e+05,20,30,1,0.203691565163254,0.959
20000,1,30,1,0.386217543529225,0.864
20000,10,30,1,0.34542236360472,0.959
20000,20,30,1,0.342664785878704,0.963
50000,1,30,1,0.282194977403618,0.803
50000,10,30,1,0.243935580121881,0.948
50000,20,30,1,0.244231464095697,0.958
1000,1,31,1,0.796655396103976,0.986
1000,10,31,1,0.777236257772161,0.99
1000,20,31,1,0.757818421067387,0.985
10000,1,31,1,0.464233530886325,0.913
10000,10,31,1,0.41929855642981,0.954
10000,20,31,1,0.413393520154111,0.964
1e+05,1,31,1,0.248723703954406,0.706
1e+05,10,31,1,0.198507931097658,0.932
1e+05,20,31,1,0.19482555267613,0.956
20000,1,31,1,0.371326872878302,0.83
20000,10,31,1,0.32985922109804,0.944
20000,20,31,1,0.323396845553181,0.948
50000,1,31,1,0.308216350263365,0.754
50000,10,31,1,0.252168292329269,0.947
50000,20,31,1,0.248504712291482,0.954
1000,1,32,1,0.83778137807248,0.979
1000,10,32,1,0.836746786803771,0.978
1000,20,32,1,0.838563479952818,0.984
10000,1,32,1,0.47256306963316,0.915
10000,10,32,1,0.426804320865261,0.965
10000,20,32,1,0.42218577388193,0.966
1e+05,1,32,1,0.261256282502467,0.698
1e+05,10,32,1,0.203376938752532,0.939
1e+05,20,32,1,0.199066472082813,0.952
20000,1,32,1,0.396661061633897,0.866
20000,10,32,1,0.372258238486946,0.928
20000,20,32,1,0.361091773620929,0.941
50000,1,32,1,0.279498572243047,0.82
50000,10,32,1,0.238843910755261,0.947
50000,20,32,1,0.232302479016246,0.963
1000,1,33,1,0.748103500182145,0.996
1000,10,33,1,0.74321852356035,0.994
1000,20,33,1,0.742578782838097,0.994
10000,1,33,1,0.481315138734978,0.88
10000,10,33,1,0.422267232391171,0.956
10000,20,33,1,0.422700476305,0.957
1e+05,1,33,1,0.255139025895435,0.697
1e+05,10,33,1,0.203840622404648,0.936
1e+05,20,33,1,0.196978579323667,0.958
20000,1,33,1,0.368064485043364,0.875
20000,10,33,1,0.336003885220545,0.949
20000,20,33,1,0.325414741512392,0.955
50000,1,33,1,0.298275008646867,0.803
50000,10,33,1,0.256435322423085,0.949
50000,20,33,1,0.25224157862148,0.952
1000,1,34,1,0.784038560845882,0.985
1000,10,34,1,0.761712280296038,0.987
1000,20,34,1,0.749768008439489,0.995
10000,1,34,1,0.442073094078311,0.943
10000,10,34,1,0.404184979530901,0.955
10000,20,34,1,0.399119948774053,0.974
1e+05,1,34,1,0.25557008020017,0.68
1e+05,10,34,1,0.207720606662552,0.921
1e+05,20,34,1,0.20095182266671,0.95
20000,1,34,1,0.373740757996023,0.875
20000,10,34,1,0.336743049140836,0.955
20000,20,34,1,0.32959831817014,0.964
50000,1,34,1,0.309669236016612,0.748
50000,10,34,1,0.256338123733847,0.92
50000,20,34,1,0.250708228330009,0.935
1000,1,35,1,0.774815290088762,0.99
1000,10,35,1,0.744705256805486,0.993
1000,20,35,1,0.747078825576507,0.993
10000,1,35,1,0.460223110939524,0.902
10000,10,35,1,0.420792838369011,0.95
10000,20,35,1,0.414175861143871,0.961
1e+05,1,35,1,0.252399335853271,0.703
1e+05,10,35,1,0.203343188483245,0.94
1e+05,20,35,1,0.198218175574205,0.956
20000,1,35,1,0.345867209453731,0.91
20000,10,35,1,0.300519063266204,0.973
20000,20,35,1,0.291939139492474,0.986
50000,1,35,1,0.28530692888097,0.796
50000,10,35,1,0.243169422382216,0.947
50000,20,35,1,0.242524132478895,0.963
1000,1,36,1,0.801424276447559,0.992
1000,10,36,1,0.784079144545945,0.995
1000,20,36,1,0.787958811075028,0.996
10000,1,36,1,0.433171663175275,0.926
10000,10,36,1,0.395286703048721,0.967
10000,20,36,1,0.388775835120481,0.972
1e+05,1,36,1,0.253978369610849,0.732
1e+05,10,36,1,0.205997063671421,0.933
1e+05,20,36,1,0.200379141609345,0.957
20000,1,36,1,0.403397454699802,0.841
20000,10,36,1,0.35124298674849,0.928
20000,20,36,1,0.341070809417132,0.953
50000,1,36,1,0.293447074072927,0.788
50000,10,36,1,0.246774291788821,0.938
50000,20,36,1,0.238107351505425,0.964
1000,1,37,1,0.856577972586376,0.987
1000,10,37,1,0.824990134316989,0.991
1000,20,37,1,0.826017123732331,0.994
10000,1,37,1,0.488518166673635,0.903
10000,10,37,1,0.432698523612149,0.966
10000,20,37,1,0.424945739878404,0.974
1e+05,1,37,1,0.253495245670233,0.685
1e+05,10,37,1,0.202532444955169,0.935
1e+05,20,37,1,0.196308886918034,0.962
20000,1,37,1,0.375474953844137,0.879
20000,10,37,1,0.322838242040981,0.95
20000,20,37,1,0.324201519919362,0.959
50000,1,37,1,0.311535532046077,0.774
50000,10,37,1,0.253416715367106,0.936
50000,20,37,1,0.247409205876998,0.96
1000,1,38,1,0.740368905011962,0.991
1000,10,38,1,0.724732734786831,0.994
1000,20,38,1,0.707525565696939,0.998
10000,1,38,1,0.435888152814604,0.929
10000,10,38,1,0.399395860199344,0.975
10000,20,38,1,0.389136195085151,0.991
1e+05,1,38,1,0.264071318515074,0.67
1e+05,10,38,1,0.201444211001023,0.936
1e+05,20,38,1,0.197276943335136,0.957
20000,1,38,1,0.364671157182692,0.873
20000,10,38,1,0.315085492942916,0.957
20000,20,38,1,0.316530598868567,0.957
50000,1,38,1,0.288586033271947,0.804
50000,10,38,1,0.244332613298882,0.947
50000,20,38,1,0.236956376624279,0.966
1000,1,39,1,0.757896704783741,0.993
1000,10,39,1,0.765685175312709,0.994
1000,20,39,1,0.754084527957799,0.993
10000,1,39,1,0.440714599556156,0.914
10000,10,39,1,0.410421226474907,0.96
10000,20,39,1,0.407351004827575,0.962
1e+05,1,39,1,0.255477113697231,0.699
1e+05,10,39,1,0.197241437947978,0.938
1e+05,20,39,1,0.190998295446378,0.96
20000,1,39,1,0.375862654092893,0.877
20000,10,39,1,0.327494721203924,0.949
20000,20,39,1,0.326184117875375,0.957
50000,1,39,1,0.310237835733404,0.766
50000,10,39,1,0.255868579639303,0.934
50000,20,39,1,0.25817314292878,0.937
1000,1,4,1,0.813342520417238,0.983
1000,10,4,1,0.790999727338132,0.985
1000,20,4,1,0.78911239264563,0.988
10000,1,4,1,0.465262059917466,0.901
10000,10,4,1,0.423002889803026,0.954
10000,20,4,1,0.419188612117889,0.965
1e+05,1,4,1,0.261644729133604,0.69
1e+05,10,4,1,0.206715741619086,0.933
1e+05,20,4,1,0.200791802582242,0.954
20000,1,4,1,0.383666956685811,0.861
20000,10,4,1,0.343334000406806,0.936
20000,20,4,1,0.331798039458778,0.953
50000,1,4,1,0.300920321017552,0.737
50000,10,4,1,0.255778728247255,0.927
50000,20,4,1,0.247551680625303,0.954
1000,1,40,1,0.796280855452367,0.99
1000,10,40,1,0.787978545737837,0.989
1000,20,40,1,0.797381003253868,0.99
10000,1,40,1,0.43917382541466,0.911
10000,10,40,1,0.386107910093482,0.959
10000,20,40,1,0.380269475870035,0.965
1e+05,1,40,1,0.245256033851631,0.736
1e+05,10,40,1,0.188251600647779,0.956
1e+05,20,40,1,0.18685327252767,0.968
20000,1,40,1,0.377742455774958,0.865
20000,10,40,1,0.326827624244306,0.955
20000,20,40,1,0.319389494032323,0.974
50000,1,40,1,0.310176547864007,0.751
50000,10,40,1,0.261108163408721,0.924
50000,20,40,1,0.253110296296981,0.953
1000,1,41,1,0.775234409570254,0.993
1000,10,41,1,0.751398755620297,0.993
1000,20,41,1,0.741889954979049,0.994
10000,1,41,1,0.473325100315431,0.887
10000,10,41,1,0.428854911955247,0.948
10000,20,41,1,0.422189977250238,0.948
1e+05,1,41,1,0.264590568130039,0.702
1e+05,10,41,1,0.205824319978673,0.932
1e+05,20,41,1,0.199058213717167,0.959
20000,1,41,1,0.400237012171502,0.819
20000,10,41,1,0.347644293009522,0.922
20000,20,41,1,0.338697843077565,0.945
50000,1,41,1,0.318884893560748,0.762
50000,10,41,1,0.253253927551566,0.942
50000,20,41,1,0.248388614165439,0.966
1000,1,42,1,0.971208048401571,0.963
1000,10,42,1,0.905967951742045,0.979
1000,20,42,1,0.898716131367009,0.983
10000,1,42,1,0.425110313968934,0.936
10000,10,42,1,0.386861130487803,0.968
10000,20,42,1,0.382228545553868,0.977
1e+05,1,42,1,0.253446169997832,0.715
1e+05,10,42,1,0.205664955396948,0.951
1e+05,20,42,1,0.19709830115629,0.965
20000,1,42,1,0.38000808471548,0.856
20000,10,42,1,0.328113283319546,0.948
20000,20,42,1,0.328598427469849,0.958
50000,1,42,1,0.287312515330468,0.768
50000,10,42,1,0.241263393041749,0.952
50000,20,42,1,0.237381506256058,0.961
1000,1,43,1,0.726401646869704,0.997
1000,10,43,1,0.694601933452108,0.999
1000,20,43,1,0.715730563529552,0.999
10000,1,43,1,0.428450987716948,0.938
10000,10,43,1,0.395094385274094,0.966
10000,20,43,1,0.392982367190672,0.973
1e+05,1,43,1,0.260316242630543,0.706
1e+05,10,43,1,0.188936025790088,0.966
1e+05,20,43,1,0.18867511509713,0.974
20000,1,43,1,0.371748906856285,0.874
20000,10,43,1,0.321858664165375,0.946
20000,20,43,1,0.31891162204906,0.963
50000,1,43,1,0.287156716409115,0.79
50000,10,43,1,0.242762929566813,0.932
50000,20,43,1,0.240748541231006,0.961
1000,1,44,1,0.689288021845416,0.99
1000,10,44,1,0.710916919520535,0.992
1000,20,44,1,0.690306544872968,0.995
10000,1,44,1,0.458677229834194,0.917
10000,10,44,1,0.432299883328184,0.952
10000,20,44,1,0.429549142590505,0.96
1e+05,1,44,1,0.249701025056966,0.722
1e+05,10,44,1,0.194132599743156,0.954
1e+05,20,44,1,0.18820061655522,0.976
20000,1,44,1,0.377338730403022,0.864
20000,10,44,1,0.335960760395293,0.948
20000,20,44,1,0.331794753251241,0.954
50000,1,44,1,0.298231245778528,0.788
50000,10,44,1,0.25787447705419,0.92
50000,20,44,1,0.250012802302804,0.946
1000,1,45,1,0.967194057666006,0.969
1000,10,45,1,0.909166609082343,0.982
1000,20,45,1,0.948118821509256,0.974
10000,1,45,1,0.455695548495513,0.907
10000,10,45,1,0.425400326595443,0.953
10000,20,45,1,0.41409535448181,0.955
