"RMSE","Coverage","Interval length","n","run","Chains"
0.958346889858112,0.965,3.88917363237351,100,43,10
1.1028823625187,0.83,2.83951936521205,100,44,1
0.949266756442894,0.78,2.49928567431854,100,44,2
0.908680859618379,0.905,3.262717817985,100,44,3
0.873180011914598,0.96,3.52119350028913,100,44,4
0.931250176427063,0.905,3.4640709712122,100,44,5
0.926190089777428,0.915,3.62157427549947,100,44,6
0.964135735338892,0.935,3.75269401894501,100,44,7
0.968613918543779,0.91,3.80839952349712,100,44,8
0.990294874566563,0.95,4.03146863034111,100,44,9
0.961720787274662,0.935,3.80541681305684,100,44,10
0.912232079410707,0.765,2.35238781069197,100,45,1
0.971086713044559,0.86,3.015843771297,100,45,2
0.862801792322728,0.91,3.09801405473398,100,45,3
0.913910014425656,0.92,3.52404110050432,100,45,4
0.89426425535741,0.965,3.83895454297969,100,45,5
0.941996644949869,0.94,3.81985928652454,100,45,6
0.927814434087294,0.945,3.75543375500642,100,45,7
0.890636452138028,0.965,3.87796989536991,100,45,8
0.974564313435906,0.965,4.13218312115393,100,45,9
0.901004678263521,0.98,4.07372438842161,100,45,10
1.15074040967085,0.61,2.16790680988075,100,46,1
1.10638651395825,0.775,2.68372731831473,100,46,2
0.984756843963118,0.865,3.11047921968655,100,46,3
1.03967349776915,0.885,3.24160464557333,100,46,4
0.934685483231581,0.98,4.08202191121106,100,46,5
0.994106251201561,0.93,3.69231735718324,100,46,6
0.993047664867724,0.96,3.7307914857657,100,46,7
0.973117144719707,0.945,3.72116971129102,100,46,8
0.941701195955759,0.955,3.7308999474927,100,46,9
0.883855389569921,0.96,3.66135916947857,100,46,10
0.934371861219289,0.665,2.44403961154379,100,47,1
0.911226793084841,0.86,2.62875495966219,100,47,2
0.893141699242245,0.88,3.1140564848364,100,47,3
0.772291498398804,0.945,3.62938133636997,100,47,4
0.811763836040933,0.98,3.51370603929758,100,47,5
0.82354687096871,0.97,3.70470869122327,100,47,6
0.829481772528467,0.975,3.7790401361417,100,47,7
0.755218366317112,0.98,3.98254574423352,100,47,8
0.834074641063159,0.98,3.8850918041347,100,47,9
0.8235666083242,0.975,3.95188838289664,100,47,10
1.08161904220662,0.86,2.95988483995197,100,48,1
0.921236476499361,0.945,3.55620857877282,100,48,2
1.02018942513434,0.89,3.18713580177293,100,48,3
0.952032530209599,0.95,3.93694273004019,100,48,4
0.980862524231937,0.955,4.05802916241011,100,48,5
1.04307727659073,0.955,4.10510391663883,100,48,6
0.958994947542028,0.965,4.09756117351074,100,48,7
0.896230199825518,0.985,4.46222680224524,100,48,8
0.894333520993495,0.965,4.4945974833982,100,48,9
0.891010107813634,0.98,4.57534385080092,100,48,10
1.40034166576642,0.73,2.7418529944409,100,49,1
1.28859775416408,0.78,3.38979685446758,100,49,2
1.06954136411385,0.885,3.61542796830785,100,49,3
1.14570257896394,0.895,3.61756833566777,100,49,4
1.22768895299006,0.925,3.77759860907712,100,49,5
1.18604416346499,0.935,4.09567298156957,100,49,6
1.18793295962355,0.955,4.10478374747227,100,49,7
1.11506873702951,0.97,4.29640480349609,100,49,8
1.05801162155785,0.97,4.01517525491164,100,49,9
1.12981474164495,0.955,4.25687636280912,100,49,10
0.966453284883843,0.62,1.93348555391365,100,50,1
1.00006344106706,0.705,2.10983932684953,100,50,2
1.00413523267461,0.76,2.69999979658744,100,50,3
0.912193498498793,0.865,3.01647268491669,100,50,4
0.881756174913734,0.91,3.4487444653737,100,50,5
0.984698201245512,0.885,3.5727957313803,100,50,6
0.946200967264679,0.89,3.34776139345374,100,50,7
0.942910282329177,0.95,3.67420812746463,100,50,8
0.963483609686449,0.925,3.52996751305566,100,50,9
0.89130625439577,0.955,3.74024689753762,100,50,10
1.12593169914518,0.765,2.41815403334918,100,51,1
1.2615747968302,0.82,3.82932653052353,100,51,2
