"n","nchain","run","exp","rmse","cov"
1e+05,5,24,1,0.0555775108022852,0.978
20000,1,24,1,0.131354588458705,0.945
20000,2,24,1,0.126392541698851,0.965
20000,5,24,1,0.120776268131904,0.978
50000,1,24,1,0.0842303988544823,0.942
50000,2,24,1,0.0786084242701669,0.972
50000,5,24,1,0.0717642018690546,0.99
100,1,25,1,0.810420209761952,0.895
100,2,25,1,0.817316730146438,0.896
100,5,25,1,0.814207770111564,0.9
1000,1,25,1,0.309689186495439,0.995
1000,2,25,1,0.28870422937587,0.998
1000,5,25,1,0.284914302232257,0.998
10000,1,25,1,0.176955275524608,0.965
10000,2,25,1,0.170247471242379,0.977
10000,5,25,1,0.158776437737571,0.984
1e+05,1,25,1,0.067517452161021,0.895
1e+05,2,25,1,0.0595992563667497,0.95
1e+05,5,25,1,0.0510810322566755,0.972
20000,1,25,1,0.121587868820412,0.967
20000,2,25,1,0.114777989598784,0.985
20000,5,25,1,0.109184941084021,0.993
50000,1,25,1,0.0933878345556713,0.922
50000,2,25,1,0.0801786374128872,0.953
50000,5,25,1,0.0724310446886908,0.985
100,1,26,1,0.743263779784194,0.894
100,2,26,1,0.739618078396088,0.899
100,5,26,1,0.744061983559161,0.896
1000,1,26,1,0.358785616579861,0.993
1000,2,26,1,0.352009417675682,0.995
1000,5,26,1,0.338860812487739,0.996
10000,1,26,1,0.173254705970167,0.962
10000,2,26,1,0.171799682510378,0.976
10000,5,26,1,0.163290367455429,0.976
1e+05,1,26,1,0.0719890615230766,0.889
1e+05,2,26,1,0.0652582674403435,0.941
1e+05,5,26,1,0.0572540338059078,0.979
20000,1,26,1,0.126594041433312,0.97
20000,2,26,1,0.122593290343591,0.975
20000,5,26,1,0.11053834992823,0.989
50000,1,26,1,0.0833171478066062,0.94
50000,2,26,1,0.0745852730617245,0.977
50000,5,26,1,0.0727567184616387,0.988
100,1,27,1,0.663478436950602,0.977
100,2,27,1,0.650889157872063,0.973
100,5,27,1,0.670372893646892,0.968
1000,1,27,1,0.303813086532243,1
1000,2,27,1,0.294305637832045,1
1000,5,27,1,0.294490147550596,0.998
10000,1,27,1,0.167221113965449,0.98
10000,2,27,1,0.165845455283052,0.981
10000,5,27,1,0.158488790599316,0.989
1e+05,1,27,1,0.0640762946778343,0.922
1e+05,2,27,1,0.0569982612074886,0.954
1e+05,5,27,1,0.0507213775340285,0.983
